UCL_CODE_2016,UCL_NAME_2016,SOSR_CODE_2016,SOSR_NAME_2016,SOS_CODE_2016,SOS_NAME_2016,AREA_ALBERS_SQKM_2016,UCL_CODE_2021,UCL_NAME_2021,SOSR_CODE_2021,SOSR_NAME_2021,SOS_CODE_2021,SOS_NAME_2021,AREA_ALBERS_SQKM_2021,Reason for change
215010,Beaconsfield Upper,215,"1,000 to 4,999",21,Other Urban,10.0943,215010,Beaconsfield Upper,215,"4,999 or less",21,Other Urban,10.0943,
215011,Beaufort,215,"1,000 to 4,999",21,Other Urban,4.0558,215011,Beaufort,215,"4,999 or less",21,Other Urban,4.0558,
215012,Beechworth,215,"1,000 to 4,999",21,Other Urban,7.9581,215012,Beechworth,215,"4,999 or less",21,Other Urban,7.9581,
215013,Beveridge,215,"1,000 to 4,999",21,Other Urban,6.5309,215013,Beveridge,215,"4,999 or less",21,Other Urban,6.5311,
215014,Blind Bight,215,"1,000 to 4,999",21,Other Urban,0.5433,215014,Blind Bight,215,"4,999 or less",21,Other Urban,0.5433,
215015,Bright,215,"1,000 to 4,999",21,Other Urban,9.4725,215015,Bright,215,"4,999 or less",21,Other Urban,9.4725,
215016,Broadford,215,"1,000 to 4,999",21,Other Urban,9.0852,215016,Broadford,215,"4,999 or less",21,Other Urban,9.0853,
215017,Bunyip,215,"1,000 to 4,999",21,Other Urban,3.9379,215017,Bunyip,215,"4,999 or less",21,Other Urban,4.5481,
215018,Camperdown,215,"1,000 to 4,999",21,Other Urban,4.6929,215018,Camperdown,215,"4,999 or less",21,Other Urban,4.693,
215019,Cape Woolamai,215,"1,000 to 4,999",21,Other Urban,1.9491,215019,Cape Woolamai,215,"4,999 or less",21,Other Urban,1.9491,
215020,Casterton,215,"1,000 to 4,999",21,Other Urban,4.5158,215020,Casterton,215,"4,999 or less",21,Other Urban,4.5158,
215021,Chiltern,215,"1,000 to 4,999",21,Other Urban,7.3339,215021,Chiltern,215,"4,999 or less",21,Other Urban,7.3339,
215022,Churchill,215,"1,000 to 4,999",21,Other Urban,5.7071,215022,Churchill,215,"4,999 or less",21,Other Urban,6.1851,
215023,Cobden,215,"1,000 to 4,999",21,Other Urban,4.2599,215023,Cobden,215,"4,999 or less",21,Other Urban,4.2598,
215024,Cohuna,215,"1,000 to 4,999",21,Other Urban,3.0671,215024,Cohuna,215,"4,999 or less",21,Other Urban,3.0671,
221021,Corinella (L),221,500 or more,22,Bounded Locality,1.8213,215025,Corinella,215,"4,999 or less",21,Other Urban,1.8212,Name Change
221022,Coronet Bay (L),221,500 or more,22,Bounded Locality,4.0998,215026,Coronet Bay,215,"4,999 or less",21,Other Urban,4.0998,Name Change
215025,Corryong,215,"1,000 to 4,999",21,Other Urban,2.9552,215027,Corryong,215,"4,999 or less",21,Other Urban,2.9552,
215027,Creswick,215,"1,000 to 4,999",21,Other Urban,14.8996,215028,Creswick,215,"4,999 or less",21,Other Urban,14.8996,
215028,Daylesford - Hepburn Springs,215,"1,000 to 4,999",21,Other Urban,17.5977,215029,Daylesford - Hepburn Springs,215,"4,999 or less",21,Other Urban,17.5977,
215030,Dimboola,215,"1,000 to 4,999",21,Other Urban,3.0834,215030,Dimboola,215,"4,999 or less",21,Other Urban,3.0833,
215031,Donald,215,"1,000 to 4,999",21,Other Urban,6.7831,215031,Donald,215,"4,999 or less",21,Other Urban,6.7831,
215032,Euroa,215,"1,000 to 4,999",21,Other Urban,6.3057,215032,Euroa,215,"4,999 or less",21,Other Urban,6.9254,
215033,Eynesbury,215,"1,000 to 4,999",21,Other Urban,8.4132,215033,Eynesbury,215,"4,999 or less",21,Other Urban,2.6036,
215034,Foster,215,"1,000 to 4,999",21,Other Urban,3.3291,215034,Foster,215,"4,999 or less",21,Other Urban,3.3291,
215035,Garfield,215,"1,000 to 4,999",21,Other Urban,1.8897,215035,Garfield,215,"4,999 or less",21,Other Urban,1.8897,
215036,Gembrook,215,"1,000 to 4,999",21,Other Urban,2.2345,215036,Gembrook,215,"4,999 or less",21,Other Urban,2.2345,
221032,Grantville - Pioneer Bay (L),221,500 or more,22,Bounded Locality,2.7772,215037,Grantville - Pioneer Bay,215,"4,999 or less",21,Other Urban,3.2649,Name Change
215037,Heathcote,215,"1,000 to 4,999",21,Other Urban,6.4141,215038,Heathcote,215,"4,999 or less",21,Other Urban,6.4141,
215038,Heyfield,215,"1,000 to 4,999",21,Other Urban,3.6202,215039,Heyfield,215,"4,999 or less",21,Other Urban,3.6202,
215039,Heywood,215,"1,000 to 4,999",21,Other Urban,6.3732,215040,Heywood,215,"4,999 or less",21,Other Urban,6.3732,
215040,Kerang,215,"1,000 to 4,999",21,Other Urban,9.2085,215041,Kerang,215,"4,999 or less",21,Other Urban,9.2085,
221040,Kinglake (L),221,500 or more,22,Bounded Locality,6.2574,215042,Kinglake,215,"4,999 or less",21,Other Urban,6.2574,Name Change
215041,Koo Wee Rup,215,"1,000 to 4,999",21,Other Urban,1.9884,215043,Koo Wee Rup,215,"4,999 or less",21,Other Urban,2.5848,
215042,Koroit,215,"1,000 to 4,999",21,Other Urban,2.2702,215044,Koroit,215,"4,999 or less",21,Other Urban,2.2702,
215043,Korumburra,215,"1,000 to 4,999",21,Other Urban,5.1856,215045,Korumburra,215,"4,999 or less",21,Other Urban,5.1856,
215045,Lancefield,215,"1,000 to 4,999",21,Other Urban,2.9386,215046,Lancefield,215,"4,999 or less",21,Other Urban,2.9386,
215046,Lang Lang,215,"1,000 to 4,999",21,Other Urban,1.4703,215047,Lang Lang,215,"4,999 or less",21,Other Urban,2.6699,
215047,Longwarry,215,"1,000 to 4,999",21,Other Urban,1.8804,215048,Longwarry,215,"4,999 or less",21,Other Urban,1.889,
215048,Lorne,215,"1,000 to 4,999",21,Other Urban,4.6639,215049,Lorne,215,"4,999 or less",21,Other Urban,4.6639,
215049,Macedon,215,"1,000 to 4,999",21,Other Urban,21.4148,215050,Macedon,215,"4,999 or less",21,Other Urban,21.4148,
215050,Maffra,215,"1,000 to 4,999",21,Other Urban,5.0627,215051,Maffra,215,"4,999 or less",21,Other Urban,5.5525,
215051,Maldon,215,"1,000 to 4,999",21,Other Urban,7.4621,215052,Maldon,215,"4,999 or less",21,Other Urban,7.4621,
215052,Mansfield,215,"1,000 to 4,999",21,Other Urban,10.7124,215053,Mansfield,215,"4,999 or less",21,Other Urban,12.5884,
215053,Merbein,215,"1,000 to 4,999",21,Other Urban,4.7459,215054,Merbein,215,"4,999 or less",21,Other Urban,4.7459,
221050,Metung (L),221,500 or more,22,Bounded Locality,7.9072,215055,Metung,215,"4,999 or less",21,Other Urban,7.9072,Name Change
215054,Millgrove,215,"1,000 to 4,999",21,Other Urban,2.419,215056,Millgrove,215,"4,999 or less",21,Other Urban,2.419,
215055,Mirboo North,215,"1,000 to 4,999",21,Other Urban,5.964,215057,Mirboo North,215,"4,999 or less",21,Other Urban,5.964,
215056,Mortlake,215,"1,000 to 4,999",21,Other Urban,5.3528,215058,Mortlake,215,"4,999 or less",21,Other Urban,5.3528,
215057,Mount Beauty - Tawonga South,215,"1,000 to 4,999",21,Other Urban,12.0767,215059,Mount Beauty - Tawonga,215,"4,999 or less",21,Other Urban,13.4519,Amalgamated
222105,Tawonga (L),222,200 to 499,22,Bounded Locality,1.3752,215059,Mount Beauty - Tawonga,215,"4,999 or less",21,Other Urban,13.4519,Amalgamated
215058,Myrtleford,215,"1,000 to 4,999",21,Other Urban,11.3315,215060,Myrtleford,215,"4,999 or less",21,Other Urban,11.3315,
215059,Nagambie,215,"1,000 to 4,999",21,Other Urban,3.3151,215061,Nagambie,215,"4,999 or less",21,Other Urban,3.3151,
215060,Nathalia,215,"1,000 to 4,999",21,Other Urban,2.6634,215062,Nathalia,215,"4,999 or less",21,Other Urban,2.6634,
221055,Neerim South (L),221,500 or more,22,Bounded Locality,2.5524,215063,Neerim South,215,"4,999 or less",21,Other Urban,2.5524,Name Change
215061,Nhill,215,"1,000 to 4,999",21,Other Urban,3.336,215064,Nhill,215,"4,999 or less",21,Other Urban,3.336,
215062,Numurkah,215,"1,000 to 4,999",21,Other Urban,6.1448,215065,Numurkah,215,"4,999 or less",21,Other Urban,6.1448,
215063,Orbost,215,"1,000 to 4,999",21,Other Urban,3.6551,215066,Orbost,215,"4,999 or less",21,Other Urban,3.6551,
215064,Ouyen,215,"1,000 to 4,999",21,Other Urban,5.7216,215067,Ouyen,215,"4,999 or less",21,Other Urban,5.7216,
215065,Paynesville,215,"1,000 to 4,999",21,Other Urban,4.3329,215068,Paynesville,215,"4,999 or less",21,Other Urban,4.3329,
215067,Port Fairy,215,"1,000 to 4,999",21,Other Urban,9.2602,215069,Port Fairy,215,"4,999 or less",21,Other Urban,9.2602,
215068,Red Cliffs,215,"1,000 to 4,999",21,Other Urban,3.4442,215070,Red Cliffs,215,"4,999 or less",21,Other Urban,3.4442,
215069,Riddells Creek,215,"1,000 to 4,999",21,Other Urban,11.1592,215071,Riddells Creek,215,"4,999 or less",21,Other Urban,11.1592,
215070,Robinvale,215,"1,000 to 4,999",21,Other Urban,5.8644,215072,Robinvale,215,"4,999 or less",21,Other Urban,5.8208,
215071,Rochester,215,"1,000 to 4,999",21,Other Urban,6.2259,215073,Rochester,215,"4,999 or less",21,Other Urban,6.2259,
215072,Romsey,215,"1,000 to 4,999",21,Other Urban,5.4647,215074,Romsey,215,"4,999 or less",21,Other Urban,6.567,
215073,Rosedale,215,"1,000 to 4,999",21,Other Urban,2.7081,215075,Rosedale,215,"4,999 or less",21,Other Urban,2.7081,
215074,Rutherglen,215,"1,000 to 4,999",21,Other Urban,5.0944,215076,Rutherglen,215,"4,999 or less",21,Other Urban,5.4774,
215075,San Remo,215,"1,000 to 4,999",21,Other Urban,3.5848,215077,San Remo,215,"4,999 or less",21,Other Urban,3.5848,
215076,Seville,215,"1,000 to 4,999",21,Other Urban,1.6319,215078,Seville,215,"4,999 or less",21,Other Urban,1.6319,
215077,St Arnaud,215,"1,000 to 4,999",21,Other Urban,5.3899,215079,St Arnaud,215,"4,999 or less",21,Other Urban,5.3899,
215078,Stratford,215,"1,000 to 4,999",21,Other Urban,4.1673,215080,Stratford,215,"4,999 or less",21,Other Urban,4.1673,
215079,Tatura,215,"1,000 to 4,999",21,Other Urban,8.2273,215081,Tatura,215,"4,999 or less",21,Other Urban,8.2273,
221069,Teesdale (L),221,500 or more,22,Bounded Locality,13.1124,215082,Teesdale,215,"4,999 or less",21,Other Urban,13.1125,Name Change
215080,Terang,215,"1,000 to 4,999",21,Other Urban,9.6766,215083,Terang,215,"4,999 or less",21,Other Urban,9.6766,
215081,Tongala,215,"1,000 to 4,999",21,Other Urban,1.9103,215084,Tongala,215,"4,999 or less",21,Other Urban,1.9103,
215082,Tooradin,215,"1,000 to 4,999",21,Other Urban,1.2502,215085,Tooradin,215,"4,999 or less",21,Other Urban,1.2502,
215083,Trafalgar,215,"1,000 to 4,999",21,Other Urban,3.0819,215086,Trafalgar,215,"4,999 or less",21,Other Urban,3.0819,
215084,Wandong - Heathcote Junction,215,"1,000 to 4,999",21,Other Urban,5.3473,215087,Wandong - Heathcote Junction,215,"4,999 or less",21,Other Urban,5.3473,
215085,Warburton,215,"1,000 to 4,999",21,Other Urban,9.7959,215088,Warburton (Vic.),215,"4,999 or less",21,Other Urban,9.7959,Name Change
215086,Warracknabeal,215,"1,000 to 4,999",21,Other Urban,6.9806,215089,Warracknabeal,215,"4,999 or less",21,Other Urban,6.9806,
215088,Winchelsea,215,"1,000 to 4,999",21,Other Urban,6.1311,215090,Winchelsea,215,"4,999 or less",21,Other Urban,6.3783,
215089,Wonga Park,215,"1,000 to 4,999",21,Other Urban,2.2525,215091,Wonga Park,215,"4,999 or less",21,Other Urban,2.2525,
215090,Woodend,215,"1,000 to 4,999",21,Other Urban,5.9026,215092,Woodend,215,"4,999 or less",21,Other Urban,6.0499,
215091,Woori Yallock - Launching Place,215,"1,000 to 4,999",21,Other Urban,8.4568,215093,Woori Yallock - Launching Place,215,"4,999 or less",21,Other Urban,8.65,
221079,Wurruk (L),221,500 or more,22,Bounded Locality,3.0293,215094,Wurruk,215,"4,999 or less",21,Other Urban,3.0293,Name Change
215092,Yallourn North,215,"1,000 to 4,999",21,Other Urban,1.292,215095,Yallourn North,215,"4,999 or less",21,Other Urban,1.292,
215093,Yarra Glen,215,"1,000 to 4,999",21,Other Urban,2.7291,215096,Yarra Glen,215,"4,999 or less",21,Other Urban,2.7291,
215094,Yarra Junction - Wesburn,215,"1,000 to 4,999",21,Other Urban,9.0119,215097,Yarra Junction - Wesburn,215,"4,999 or less",21,Other Urban,9.0119,
215095,Yarragon,215,"1,000 to 4,999",21,Other Urban,1.2684,215098,Yarragon,215,"4,999 or less",21,Other Urban,1.2684,
215096,Yarram,215,"1,000 to 4,999",21,Other Urban,2.5519,215099,Yarram,215,"4,999 or less",21,Other Urban,2.5519,
215097,Yea,215,"1,000 to 4,999",21,Other Urban,3.4727,215100,Yea,215,"4,999 or less",21,Other Urban,3.4727,
221001,Allansford (L),221,500 or more,22,Bounded Locality,1.1406,221001,Allansford (L),221,500 or more,22,Bounded Locality,1.1406,
221002,Avenel (L),221,500 or more,22,Bounded Locality,4.7904,221002,Avenel (L),221,500 or more,22,Bounded Locality,4.7904,
221004,Barnawartha (L),221,500 or more,22,Bounded Locality,1.9449,221003,Barnawartha (L),221,500 or more,22,Bounded Locality,1.9449,
221005,Batesford (L),221,500 or more,22,Bounded Locality,9.1924,221004,Batesford (L),221,500 or more,22,Bounded Locality,10.9641,
221006,Birchip (L),221,500 or more,22,Bounded Locality,3.7375,221005,Birchip (L),221,500 or more,22,Bounded Locality,3.7375,
221007,Birregurra (L),221,500 or more,22,Bounded Locality,1.3874,221006,Birregurra (L),221,500 or more,22,Bounded Locality,1.3874,
221008,Boolarra (L),221,500 or more,22,Bounded Locality,1.3022,221007,Boolarra (L),221,500 or more,22,Bounded Locality,1.3022,
221009,Boort (L),221,500 or more,22,Bounded Locality,2.358,221008,Boort (L),221,500 or more,22,Bounded Locality,2.358,
221010,Briagolong (L),221,500 or more,22,Bounded Locality,1.1186,221009,Briagolong (L),221,500 or more,22,Bounded Locality,1.1186,
221011,Bruthen (L),221,500 or more,22,Bounded Locality,6.5978,221010,Bruthen (L),221,500 or more,22,Bounded Locality,6.5978,
221012,Bushfield - Woodford (L),221,500 or more,22,Bounded Locality,3.4104,221011,Bushfield - Woodford (L),221,500 or more,22,Bounded Locality,3.4104,
221013,Cabarita (L),221,500 or more,22,Bounded Locality,4.6987,221012,Cabarita (L),221,500 or more,22,Bounded Locality,4.6987,
221014,Cannons Creek (L),221,500 or more,22,Bounded Locality,1.2631,221013,Cannons Creek (L),221,500 or more,22,Bounded Locality,1.2631,
221015,Cape Paterson (L),221,500 or more,22,Bounded Locality,1.4157,221014,Cape Paterson (L),221,500 or more,22,Bounded Locality,1.4157,
222014,Cape Schanck (L),222,200 to 499,22,Bounded Locality,4.5612,221015,Cape Schanck (L),221,500 or more,22,Bounded Locality,4.5612,
221016,Cardigan Village (L),221,500 or more,22,Bounded Locality,0.7266,221016,Cardigan Village (L),221,500 or more,22,Bounded Locality,1.7293,
221017,Carisbrook (L),221,500 or more,22,Bounded Locality,4.2154,221017,Carisbrook (L),221,500 or more,22,Bounded Locality,4.2154,
221018,Charlton (L),221,500 or more,22,Bounded Locality,6.1952,221018,Charlton (L),221,500 or more,22,Bounded Locality,6.1952,
221019,Clunes (L) (Vic.),221,500 or more,22,Bounded Locality,13.626,221019,Clunes (L) (Vic.),221,500 or more,22,Bounded Locality,3.9939,
221020,Coleraine (L),221,500 or more,22,Bounded Locality,5.074,221020,Coleraine (L),221,500 or more,22,Bounded Locality,5.074,
222017,Dalyston (L),222,200 to 499,22,Bounded Locality,0.7871,221021,Dalyston (L),221,500 or more,22,Bounded Locality,0.7871,
221023,Dunkeld (L),221,500 or more,22,Bounded Locality,6.419,221022,Dunkeld (L),221,500 or more,22,Bounded Locality,6.419,
221024,Dunolly (L),221,500 or more,22,Bounded Locality,4.7289,221023,Dunolly (L),221,500 or more,22,Bounded Locality,4.7289,
221025,Eagle Point (L),221,500 or more,22,Bounded Locality,6.8654,221024,Eagle Point (L),221,500 or more,22,Bounded Locality,6.8654,
221027,Edenhope (L),221,500 or more,22,Bounded Locality,5.9777,221025,Edenhope (L),221,500 or more,22,Bounded Locality,5.9777,
221028,Eildon (L),221,500 or more,22,Bounded Locality,4.0015,221026,Eildon (L),221,500 or more,22,Bounded Locality,4.0015,
221029,Elmore (L),221,500 or more,22,Bounded Locality,2.0102,221027,Elmore (L),221,500 or more,22,Bounded Locality,2.0102,
221030,Flinders (L),221,500 or more,22,Bounded Locality,3.006,221028,Flinders (L),221,500 or more,22,Bounded Locality,3.006,
221031,Glengarry (L),221,500 or more,22,Bounded Locality,1.0943,221029,Glengarry (L),221,500 or more,22,Bounded Locality,1.0943,
222030,Golden Beach - Paradise Beach (L),222,200 to 499,22,Bounded Locality,9.8671,221030,Golden Beach - Paradise Beach (L),221,500 or more,22,Bounded Locality,9.8671,
222032,Gordon (L),222,200 to 499,22,Bounded Locality,1.3015,221031,Gordon (L),221,500 or more,22,Bounded Locality,1.3015,
221034,Harcourt (L),221,500 or more,22,Bounded Locality,2.2796,221032,Harcourt (L),221,500 or more,22,Bounded Locality,2.2796,
221035,Hopetoun (L) (Vic.),221,500 or more,22,Bounded Locality,3.2452,221033,Hopetoun (L) (Vic.),221,500 or more,22,Bounded Locality,3.2452,
221036,Hopetoun Park (L),221,500 or more,22,Bounded Locality,7.4241,221034,Hopetoun Park (L),221,500 or more,22,Bounded Locality,7.4241,
221037,Inglewood (L) (Vic.),221,500 or more,22,Bounded Locality,3.5256,221035,Inglewood (L) (Vic.),221,500 or more,22,Bounded Locality,3.5256,
221038,Inverleigh (L),221,500 or more,22,Bounded Locality,4.1039,221036,Inverleigh (L),221,500 or more,22,Bounded Locality,4.1039,
221039,Kaniva (L),221,500 or more,22,Bounded Locality,2.9539,221037,Kaniva (L),221,500 or more,22,Bounded Locality,2.9539,
221041,Kinglake West (L),221,500 or more,22,Bounded Locality,6.1292,221038,Kinglake West (L),221,500 or more,22,Bounded Locality,6.1292,
221042,Lake Boga (L),221,500 or more,22,Bounded Locality,11.1946,221039,Lake Boga (L),221,500 or more,22,Bounded Locality,11.1946,
221043,Lake Tyers Beach (L),221,500 or more,22,Bounded Locality,1.1196,221040,Lake Tyers Beach (L),221,500 or more,22,Bounded Locality,1.1196,
221044,Lethbridge (L),221,500 or more,22,Bounded Locality,2.8499,221041,Lethbridge (L),221,500 or more,22,Bounded Locality,2.8499,
222047,Lindenow (L),222,200 to 499,22,Bounded Locality,1.3932,221042,Lindenow (L),221,500 or more,22,Bounded Locality,1.3932,
221045,Loch Sport (L),221,500 or more,22,Bounded Locality,6.2093,221043,Loch Sport (L),221,500 or more,22,Bounded Locality,6.2093,
221046,Mallacoota (L),221,500 or more,22,Bounded Locality,6.4063,221044,Mallacoota (L),221,500 or more,22,Bounded Locality,6.4063,
221047,Malmsbury (L),221,500 or more,22,Bounded Locality,3.0342,221045,Malmsbury (L),221,500 or more,22,Bounded Locality,3.0342,
221048,Marong (L),221,500 or more,22,Bounded Locality,2.6635,221046,Marong (L),221,500 or more,22,Bounded Locality,2.6635,
221049,Maryknoll (L),221,500 or more,22,Bounded Locality,3.366,221047,Maryknoll (L),221,500 or more,22,Bounded Locality,3.366,
222057,Meeniyan (L),222,200 to 499,22,Bounded Locality,1.8264,221048,Meeniyan (L),221,500 or more,22,Bounded Locality,1.8264,
221051,Moriac (L),221,500 or more,22,Bounded Locality,1.4157,221049,Moriac (L),221,500 or more,22,Bounded Locality,1.4157,
221052,Murchison (L),221,500 or more,22,Bounded Locality,2.8335,221050,Murchison (L),221,500 or more,22,Bounded Locality,2.8335,
221053,Murtoa (L),221,500 or more,22,Bounded Locality,3.1153,221051,Murtoa (L),221,500 or more,22,Bounded Locality,3.1153,
221054,Nar Nar Goon (L),221,500 or more,22,Bounded Locality,0.8426,221052,Nar Nar Goon (L),221,500 or more,22,Bounded Locality,0.8426,
221056,Newlands Arm (L),221,500 or more,22,Bounded Locality,1.685,221053,Newlands Arm (L),221,500 or more,22,Bounded Locality,1.685,
221057,Newstead (L),221,500 or more,22,Bounded Locality,3.3163,221054,Newstead (L),221,500 or more,22,Bounded Locality,3.3163,
222070,Nichols Point (L),222,200 to 499,22,Bounded Locality,1.7888,221055,Nichols Point (L),221,500 or more,22,Bounded Locality,1.7888,
222074,Nyah West (L),222,200 to 499,22,Bounded Locality,1.0712,221056,Nyah West (L),221,500 or more,22,Bounded Locality,1.0712,
221058,Nyora (L),221,500 or more,22,Bounded Locality,2.4499,221057,Nyora (L),221,500 or more,22,Bounded Locality,2.4499,
222076,Oxley (L),222,200 to 499,22,Bounded Locality,1.5126,221058,Oxley (L),221,500 or more,22,Bounded Locality,1.5126,
221059,Porepunkah (L),221,500 or more,22,Bounded Locality,1.8889,221059,Porepunkah (L),221,500 or more,22,Bounded Locality,1.8889,
221060,Raymond Island (L),221,500 or more,22,Bounded Locality,7.5986,221060,Raymond Island (L),221,500 or more,22,Bounded Locality,7.5986,
222089,Rhyll (L),222,200 to 499,22,Bounded Locality,0.9184,221061,Rhyll (L),221,500 or more,22,Bounded Locality,0.9184,
221062,Rushworth (L),221,500 or more,22,Bounded Locality,4.5501,221062,Rushworth (L),221,500 or more,22,Bounded Locality,4.5501,
221063,Sea Lake (L),221,500 or more,22,Bounded Locality,2.321,221063,Sea Lake (L),221,500 or more,22,Bounded Locality,2.321,
221064,Seville East (L),221,500 or more,22,Bounded Locality,0.7478,221064,Seville East (L),221,500 or more,22,Bounded Locality,0.7478,
222094,Shoreham (L),222,200 to 499,22,Bounded Locality,2.8636,221065,Shoreham (L),221,500 or more,22,Bounded Locality,2.8636,
